,IM,Y_star,P_star,RR_star
2004-10-01,-0.08945212657002344,0.017032163783553662,0.004189633668257552,-0.017019125029115578
2005-01-01,-0.06571480056562962,0.01815463563384186,0.0031257501236984083,-0.014444781924066714
2005-04-01,-0.03615579445926187,0.02000564341352927,0.0031500836753466186,-0.0146858749441579
2005-07-01,0.019026679804806435,0.023621967023286068,0.007949813606293998,-0.008438655621361382
2005-10-01,0.005908514935844877,0.026380119224803867,0.0075945407978546455,0.0023583090742711763
2006-01-01,0.02404780424612163,0.031003748175310902,0.007837025602699783,0.00337710395628485
2006-04-01,0.044227209693563196,0.03322340472991718,0.010714569543436315,0.006283187073883923
2006-07-01,0.017326923627441815,0.03259640975890075,0.0087587471480008,0.010470299300035093
2006-10-01,0.0406993519099732,0.037080644944332566,0.004291560492935692,0.0012596005646772106
2007-01-01,0.06425034577257982,0.0391102992450369,0.006198696116678504,0.00027713021369424226
2007-04-01,0.09029988947100343,0.04134995110480578,0.006938819328093575,-0.0005449967217852331
2007-07-01,0.1099891007191598,0.04281460450133368,0.005365972040500202,-0.0023808368671404986
2007-10-01,0.08683478476936024,0.04435605995998396,0.015097896402367944,0.020819563601835813
2008-01-01,0.07805645738740452,0.04250830636482755,0.018933623464289787,0.027118910860608306
2008-04-01,0.04430166914674416,0.03796100439851716,0.023526960586551578,0.03744311521412328
2008-07-01,0.026642961247032915,0.027225989064276396,0.030698941346216143,0.0456951469856054
2008-10-01,0.024514692037813646,0.003165510619229095,0.012583329890629668,0.02363344198483986
2009-01-01,0.04410745565875018,-0.02262008164333265,0.0007650004412982872,-0.003581581099364664
2009-04-01,0.004637948949453019,-0.02666256432648215,-0.008302601389799725,-0.008802972773594
2009-07-01,-0.03535578922884497,-0.02699546949337553,-0.01396001826614439,-0.010748772243753731
2009-10-01,-0.008514263445830395,-0.024109500387709773,-0.002111107414033763,-0.013229017693398248
2010-01-01,-0.049079966559871124,-0.021685435151976733,0.0064653499444748035,-0.018624694551562567
2010-04-01,-0.017079948253130084,-0.014636628549874412,0.006671538679150681,-0.022795352510783098
2010-07-01,-0.0015850207398973026,-0.011749029593209212,0.00522361851633084,-0.023097610283519372
2010-10-01,0.0002901610377961106,-0.010744027212350588,0.00803443634361003,-0.020132539145033667
2011-01-01,-0.00365418011866403,-0.010461360107684968,0.013448465789442131,-0.01589345973182905
2011-04-01,-0.017870803812941816,-0.01214836680978798,0.01825425388784996,-0.008788577256918133
2011-07-01,-0.03135250069438733,-0.011850964826125911,0.020099474343169305,-0.007044884681761165
2011-10-01,-0.037702758957969706,-0.013006370708797815,0.018540888214641865,-0.006254601054952594
2012-01-01,-0.055524067740668315,-0.011847851620127633,0.014639480659614098,-0.005186750365442607
2012-04-01,-0.06775026966941589,-0.015417354635951392,0.009871421175516103,-0.0040774118650935935
2012-07-01,-0.08272912402000365,-0.015611939293052516,0.009001493213551431,-0.006458609939398078
2012-10-01,-0.1069508555405072,-0.02074690984894587,0.00886432392382651,-0.0031927266397993735
2013-01-01,-0.11229401966276242,-0.020601980204433688,0.006025061592380269,-0.0026050390768923726
2013-04-01,-0.11855453198838362,-0.018920344401290375,0.003929407248613966,-0.004044665580654841
2013-07-01,-0.11728851091304193,-0.016698346523225348,0.004955887753561151,-0.0008283927115620771
2013-10-01,-0.14940551323755358,-0.0156217542912421,0.001407860781066405,0.0027410257199875954
2014-01-01,-0.09673606351791264,-0.015503341681815405,0.0003937649959295693,0.011268377635615631
2014-04-01,-0.07404138884280975,-0.013860549999910404,0.0024128700868737553,0.007910623645338568
2014-07-01,-0.021703273127890554,-0.010259043913269117,-0.0003186967253508688,0.007627037266945922
2014-10-01,-0.05256602679842004,-0.008910903670404022,-0.003816051892351969,0.006743621749746512
2015-01-01,0.06405872860699091,-0.007628221506264383,-0.011015323114046046,0.005401778172916259
2015-04-01,0.09015827082861527,-0.005869147494482778,-0.009623352660806874,0.006650415851938554
2015-07-01,0.1493966256415895,-0.005402576099667741,-0.010073871759044745,0.00522075627048585
2015-10-01,0.2032379103876245,-0.0056095442361498256,-0.009457620924507729,0.001265957284208284
2016-01-01,0.1991426522001678,-0.00418651804874026,-0.008101563754473918,-0.005435287697483032
2016-04-01,0.21122716099144512,-0.004851278233761256,-0.009100629047892054,-0.001328196712497991
2016-07-01,0.18249688135847109,-0.004561352109842739,-0.007689712020379402,-0.00031739658785197755
2016-10-01,0.1549062964892709,-0.0033373301235428113,-0.0036059449948187532,0.0003219686761602879
2017-01-01,-0.023228657724908786,-0.0011233122145202091,0.003131225305462971,0.001883072018322195
2017-04-01,0.3802025185778213,0.0003407197720577368,0.0006454964797664431,-0.0009265542018596198
2017-07-01,-0.11019320534406063,0.0021886663464017356,0.0004151169759071863,-0.0013663583459876181
2017-10-01,-0.13400009332010576,0.0037692436645075317,0.00031953506471314903,0.002080079506355888
2018-01-01,-0.17057238649223372,0.0025836982612940313,-0.0010984648081090618,0.009482546614792062
2018-04-01,-0.16639857890296383,0.003753262618335297,0.0009483497503708012,0.010788374563040281
2018-07-01,-0.15550184274280987,0.001376620899889096,0.0023710026146631174,0.014029589895868057
2018-10-01,0.026202896418151767,-0.00025326636192933203,-0.00019760228295306949,0.01573840226403744
