,P,Y_star,P_star,RR_star
2002-04-01,0.0018611586838861022,0.010027946789214797,-0.020749088811811124,-0.008216195715718601
2002-07-01,-0.007667459342137757,0.008416382963087868,-0.015686928209228113,-0.009516931903822471
2002-10-01,0.00871207172279894,0.0051117414426632875,-0.008161501488117312,-0.012244371959042901
2003-01-01,0.0076912832453939345,-0.00043076019112345666,-0.002124553247180488,-0.0125407006741614
2003-04-01,-0.0004210055278615864,-0.0037305815156947674,-0.013120754852032339,-0.022581820110919908
2003-07-01,0.0008868387637123373,0.0003404640534933795,-0.015934454647951676,-0.023138256886111475
2003-10-01,-0.0008444781247771045,0.003346652205511208,-0.016411604377543618,-0.023489328505276474
2004-01-01,-0.004667481604842826,0.005944828347885374,-0.021282855357646163,-0.020566163565457665
2004-04-01,0.006203482457165545,0.007503115478971789,-0.01318459379247624,-0.018182957988201034
2004-07-01,0.008037215805733113,0.005958886959663866,-0.01199124133234165,-0.02048178966972735
2004-10-01,0.010093340722966457,0.00575902727220688,-0.011936929816110295,-0.01727175275018383
2005-01-01,0.009045449268481526,0.006256748287141596,-0.012860638527412776,-0.016143823204643075
2005-04-01,0.009382273662571668,0.008079521902711774,-0.01357772271930781,-0.01655693744457601
2005-07-01,0.012261713419220076,0.010403878365080842,-0.009784914446260728,-0.01138229367709063
2005-10-01,0.01413401146094511,0.013681950700604835,-0.01147632106861521,-0.0033192906631021577
2006-01-01,0.019451081224864344,0.01882688788637711,-0.01092069498561983,-0.0017338733025263002
2006-04-01,0.019406150594998707,0.024075483645481798,-0.005749917242966054,0.0008232936621616941
2006-07-01,0.01594335671184427,0.02402416051491537,-0.008269098197326108,0.00404388633847181
2006-10-01,0.007188700336351453,0.029264312383399643,-0.012523323550655462,-0.003351742981888408
2007-01-01,0.006105635180244578,0.033656345279674274,-0.012950965283320369,-0.003932796019826633
2007-04-01,0.006362525122897648,0.03660460066159748,-0.011185067395895905,-0.003974746479271702
2007-07-01,0.0067384641778447,0.038028016249125045,-0.012085853996727713,-0.0022023049287933864
2007-10-01,0.02324976326314533,0.041202493316458366,-0.003941054745980754,0.018348300183694922
2008-01-01,0.02804101218788209,0.041026812266309685,-0.0007837586563591234,0.025627661595888206
2008-04-01,0.030770692896971756,0.03517747292185133,0.005566372868830163,0.03735986525733066
2008-07-01,0.03433792457569789,0.02671310010490359,0.014398042757786857,0.04380867797452121
2008-10-01,0.01033066224280323,0.005332681903846792,0.001580285949513516,0.025420581511150623
2009-01-01,-0.009039262475344347,-0.02118264999545994,-0.005838036783460562,-0.0026554554956975253
2009-04-01,-0.01999278371627478,-0.024387883584355678,-0.016437966358084186,-0.010178923693333595
2009-07-01,-0.023476339395881455,-0.023680611536161335,-0.02230433342453683,-0.012488768283644189
2009-10-01,-0.01092431880143198,-0.021073314948294043,-0.011139705612981133,-0.014704588885008602
2010-01-01,-0.0010180112007427185,-0.01794258548293526,-0.0031252712490181323,-0.018412902698226777
2010-04-01,0.004346671350855265,-0.011024156178444643,-0.003749454171918004,-0.02084987346030334
2010-07-01,0.008361111995878641,-0.008383817737122367,-0.0015769983332648036,-0.020105246615251537
2010-10-01,0.014688485171957803,-0.006304087140412072,0.0028081016004564783,-0.018603703473746118
2011-01-01,0.024359282320905187,-0.003186554041310964,0.008063765084136493,-0.015411645370089783
2011-04-01,0.02474884412654755,-0.00514786168174972,0.01353436621412709,-0.007976708748634766
2011-07-01,0.02076243340314537,-0.004832437471506276,0.012866521379348976,-0.005994648927161887
2011-10-01,0.017913030554977998,-0.008324449753400189,0.008801678065841671,-0.0038987219504340513
2012-01-01,0.01019641152301632,-0.008563709738016375,0.0016343532602578858,-0.002469322321910765
2012-04-01,0.010515460498268799,-0.012691876272853796,-0.00366907774551707,-0.0028400123874124557
2012-07-01,0.018638487352401263,-0.01391313050076243,-0.0041835608892336505,-0.005938301762180293
2012-10-01,0.02213778960217808,-0.01991789752503725,-0.003601254211548795,-0.0037676196395761206
2013-01-01,0.017598189182268353,-0.02116541972430298,-0.002498260165636981,-0.003319271197876787
2013-04-01,0.008753232485130661,-0.017034704964866497,-0.0035212134500097287,-0.0027241038099977953
2013-07-01,0.0037058666828262646,-0.01589789647437895,-0.0010393718277773845,0.0005149754071480856
2013-10-01,-0.007006075116531925,-0.013768869618203297,8.518597840734363e-06,0.004202165116723655
2014-01-01,-0.008113498320846738,-0.013095082289260963,0.0033865135328323783,0.012056960450612159
2014-04-01,-0.005999415387552182,-0.011988884403088982,0.009154278945896608,0.007224707555568486
2014-07-01,-0.011478020906350209,-0.009348603897193756,0.006531333850040343,0.007818407601704673
2014-10-01,-0.013235823914784194,-0.008221900306572223,0.003955635487468955,0.007972971876685641
2015-01-01,-0.01842820692585003,-0.004225440935753918,-0.0007250306208961802,0.008123583963063133
2015-04-01,-0.010847142780540253,-0.003701512245434004,-0.00021685180321938732,0.008812992879531804
2015-07-01,-0.012514746660770073,-0.0032658372560279854,0.0021015719389152845,0.007196173469095469
2015-10-01,-0.01173682073198863,-0.0031352114627856095,0.004651462320888762,0.004151241573784029
2016-01-01,-0.015248880983563026,-0.0023212372553542793,0.005427548916694902,-0.0021216041568944675
2016-04-01,-0.01829656417669632,-0.003573027406169973,0.005566724507670036,0.0018661139633081316
2016-07-01,-0.010887008039907541,-0.003561022017883268,0.005783100994264249,0.002227052896398423
2016-10-01,0.0004632480832709486,1.4381822809349948e-05,0.010235251872090805,0.001976957293108111
2017-01-01,0.017898561518205056,0.002217052240422485,0.017567887696375323,0.0025614495020210536
2017-04-01,0.010152180485349636,0.004176652543853121,0.014715323459270197,-0.0007613492198458865
2017-07-01,0.00639841074781226,0.006547962294935159,0.01649257108533332,-0.0015512760378456384
2017-10-01,0.0040011867226926266,0.008583242096688027,0.01742724470597239,0.0013763974360570582
2018-01-01,-0.001322815948755246,0.006057192008426494,0.018431358148322866,0.009079663327568942
2018-04-01,0.006752600155735835,0.006724678944072391,0.022288182337837956,0.009750355420667529
2018-07-01,0.010615417909516648,0.003276290363523734,0.02476007229982785,0.01254321096706165
2018-10-01,0.004933332227201447,0.0018160108079042993,0.023538595705017384,0.014329315435326898
