,IM,Y_star,P_star,RR_star
2016-04-01,0.03722494181612568,0.0007638261529736406,-0.017202349416450716,-0.0033960909948717866
2016-07-01,0.020124344434032437,-4.8046149660602827e-05,-0.014758568763691533,-0.0034236421304212118
2016-10-01,0.0023418077038890317,0.0024732606092513114,-0.010485231845391692,-0.0026024037241911225
2017-01-01,0.05437974027328174,0.006079890891382319,-0.002997377824348418,6.485710898837752e-05
2017-04-01,0.029040853045094295,0.008073134970565886,-0.0046905810045085585,-0.0023259684606421038
2017-07-01,0.03028556275711658,0.010517961262440027,-0.00411402886747969,-0.003411587867576845
2017-10-01,0.01157854982117179,0.01208853650067253,-0.003461943412749644,-0.0011848024508736331
2018-01-01,0.021421492323757008,0.008212052077094278,-0.004245954129875315,0.004454367371578893
2018-04-01,0.028451435600366892,0.008665924893288967,0.00019878102146108885,0.0042893499523661395
2018-07-01,-0.0009175526296889558,0.0032673443037234983,0.0046835691126275196,0.007890160029116057
2018-10-01,-0.011526350560089327,0.0008774586058419345,0.005611088372475885,0.010183338798598387
